Column1,Unnamed: 0,entire,campus,number,class_,seperate,major,class_name,prof,time,place,day1,day2,place1,place2,place1_지번,place2_지번
2794,2794,선택교양(기초과학),서울,PHYS161,56,교양,이과대학,"일반물리학실험Ⅰ 생명과학대('21학번, 재수강/미이수자 포함)",김성은,1(3),금(2-4) 신공학관B114호(실험실),금(2-4),,신공학관,미정,서울 성북구 안암동5가 126-16,미정
2795,2795,선택교양(기초과학),서울,PHYS183,1,교양,물리학과,"생명물리학및연습(영강) 생명과학대('21학번, 재수강/미이수자)",이동헌,3(3),화(2) 아산이학관 230호 목(2) 아산이학관 230호,화(2),목(2),아산이학관,아산이학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2796,2796,선택교양(기초과학),서울,SMRT101,0,교양,스마트보안학부,스마트보안개론 스마트보안학부 교양필수,최진영 이원준한희 임종인,3(3),월(1) 생명과학관(동관)105호 수(1) 생명과학관(동관)105호,월(1),수(1),생명과학관동관,생명과학관동관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2797,2797,선택교양(기초과학),서울,SMRT111,0,교양,스마트보안학부,"C언어및실습 스마트보안학부 교양필수
실습강의시 과도관 209호에서 진행
",김승주,3(4),화(1-2) 미래융합 107호 목(1-2) 미래융합 107호,화(1-2),목(1-2),미래융합기술관,미래융합기술관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2798,2798,1학년세미나,서울,GEKS005,HG,교양,교양교육원,1학년세미나Ⅰ,최흥석,1(1),미정,미정,,미정,미정,미정,미정
2799,2799,1학년세미나,서울,GEKS005,HH,교양,교양교육원,1학년세미나Ⅰ,김선혁,1(1),미정,미정,,미정,미정,미정,미정
2800,2800,1학년세미나,서울,GEKS005,HI,교양,교양교육원,1학년세미나Ⅰ,최진욱,1(1),미정,미정,,미정,미정,미정,미정
2801,2801,1학년세미나,서울,GEKS005,HJ,교양,교양교육원,1학년세미나Ⅰ,김현준,1(1),미정,미정,,미정,미정,미정,미정
2802,2802,1학년세미나,서울,GEKS005,HK,교양,교양교육원,1학년세미나Ⅰ,김두래,1(1),미정,미정,,미정,미정,미정,미정
2803,2803,1학년세미나,서울,GEKS005,HL,교양,교양교육원,1학년세미나Ⅰ,김희강,1(1),미정,미정,,미정,미정,미정,미정
2804,2804,1학년세미나,서울,GEKS005,HM,교양,교양교육원,1학년세미나Ⅰ,윤견수,1(1),미정,미정,,미정,미정,미정,미정
2805,2805,1학년세미나,서울,GEKS005,HN,교양,교양교육원,1학년세미나Ⅰ,최상옥,1(1),미정,미정,,미정,미정,미정,미정
2806,2806,1학년세미나,서울,GEKS005,HO,교양,교양교육원,1학년세미나Ⅰ,이응균,1(1),미정,미정,,미정,미정,미정,미정
2807,2807,1학년세미나,서울,GEKS005,HP,교양,교양교육원,1학년세미나Ⅰ,임현,1(1),미정,미정,,미정,미정,미정,미정
2808,2808,선택교양,서울,PHEK123,5,교양,체육교육과,요가 [장소-체육생활관 무용실],한아름,1(2),수(3-4) ,수(3-4),,미정,미정,미정,미정
2809,2809,선택교양,서울,PHEK124,1,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],오은선,1(2),화(1-2) ,화(1-2),,미정,미정,미정,미정
2810,2810,선택교양,서울,PHEK124,2,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],오은선,1(2),화(3-4) ,화(3-4),,미정,미정,미정,미정
2811,2811,선택교양,서울,PHEK124,3,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],김다애,1(2),목(1-2) ,목(1-2),,미정,미정,미정,미정
2812,2812,선택교양,서울,PHEK124,4,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],김인경,1(2),월(1-2) ,월(1-2),,미정,미정,미정,미정
2813,2813,선택교양,서울,PHEK124,5,교양,체육교육과,암벽등반 [장소-화정체육관 암벽등반장],김인경,1(2),월(3-4) ,월(3-4),,미정,미정,미정,미정
2814,2814,선택교양,서울,PHEK126,1,교양,체육교육과,피트니스앤헬스 [장소-화정체육관 헬스장],이승희,1(2),금(1-2) ,금(1-2),,미정,미정,미정,미정
2815,2815,선택교양,서울,PHEK126,2,교양,체육교육과,피트니스앤헬스 [장소-화정체육관 헬스장],최범권,1(2),수(3-4) ,수(3-4),,미정,미정,미정,미정
2816,2816,선택교양,서울,PHEK126,3,교양,체육교육과,피트니스앤헬스 [장소-화정체육관 헬스장],최범권,1(2),수(5-6) ,수(5-6),,미정,미정,미정,미정
2817,2817,선택교양,서울,PHEK128,1,교양,체육교육과,탁구 [장소-체육생활관 농구장],이승만,1(2),월(7-8) ,월(7-8),,미정,미정,미정,미정
2818,2818,공과대학,서울,KECE403,1,전공필수,전기전자공학부,종합설계Ⅰ,고영채,3(6),금(8-11) 창의관 B113호 토(7-10) 창의관 B113호,미정,,창의관,창의관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2819,2819,공과대학,서울,KECE403,2,전공필수,전기전자공학부,종합설계Ⅰ,김운경,3(6),금(8-11) 공학관 167호 토(7-10) 공학관 167호,미정,,공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2820,2820,공과대학,서울,KECE403,3,전공필수,전기전자공학부,종합설계Ⅰ,이재성,3(6),금(8-11) 공학관 369호 토(7-10) 공학관 369호,미정,,공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2821,2821,공과대학,서울,KECE411,2,전공선택,전기전자공학부,전기전자재료공학,주병권,3(3),화(5-6) 공학관 162호,화(5-6),,공학관,미정,서울 성북구 안암동5가 126-16,미정
2822,2822,공과대학,서울,KECE415,0,전공선택,전기전자공학부,나노전자공학,김상식,3(3),화(7-8) 창의관 203호 목(7-8) 창의관 203호,화(7-8),목(7-8),창의관,창의관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2823,2823,공과대학,서울,KECE417,0,전공선택,전기전자공학부,병렬컴퓨팅,정창성,3(3),화(1) 공학관 250호 목(1) 공학관 250호,화(1),목(1),공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2824,2824,공과대학,서울,KECE421,1,전공선택,전기전자공학부,정보및부호화이론(영강),이상현,3(3),화(5) 공학관 250호 목(5) 공학관 250호,화(5),목(5),공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2825,2825,공과대학,서울,KECE423,1,전공선택,전기전자공학부,통신네트워크설계,백상헌,3(3),화(6) 신공학관B105호 화(6) 신공학관B109-전산실습실,화(6),화(6),신공학관,신공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2826,2826,공과대학,서울,KECE425,1,전공선택,전기전자공학부,이동통신공학,고영채,3(3),월(6) 공학관 250호 수(6) 공학관 250호,월(6),수(6),공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2827,2827,공과대학,서울,KECE427,0,전공선택,전기전자공학부,통신신호처리,이인규,3(3),월(5) 공학관 466호 수(5) 공학관 466호,월(5),수(5),공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2828,2828,경영대학,서울,BUSS254,2,전공선택,경영학과,투자론(영강),정지웅,3(3),월(6-8) 수(6-8) ,월(6-8),수(6-8),미정,미정,미정,미정
2829,2829,경영대학,서울,BUSS254,3,전공선택,경영학과,투자론(영강),손범진,3(3),월(1) 현차관412 수(1) 현차관412,월(1),수(1),현대자동차경영관,현대자동차경영관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2830,2830,경영대학,서울,BUSS254,4,전공선택,경영학과,투자론(영강),이희범,3(3),월(6) L-P 107호 수(6) L-P 107호,월(6),수(6),LG포스코경영관,LG포스코경영관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2831,2831,경영대학,서울,BUSS256,0,전공선택,경영학과,빅데이터분석과해석의기초,정호원,3(3),월(2) 현차관 B202호 수(2) 현차관 B202호,월(2),수(2),현대자동차경영관,현대자동차경영관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2832,2832,경영대학,서울,BUSS259,1,전공선택,경영학과,벤처경영 *학과제한없음,박진규,3(3),화(7-9) L-P 106호,화(7-9),,LG포스코경영관,미정,서울 성북구 종암동 29-26,미정
2833,2833,경영대학,서울,BUSS259,2,전공선택,경영학과,벤처경영 *학과제한없음,이준만,3(3),화(7-9) L-P 208호,화(7-9),,LG포스코경영관,미정,서울 성북구 종암동 29-26,미정
2834,2834,경영대학,서울,BUSS302,0,전공선택,경영학과,파이낸셜애널리틱스(영강) *학과제한없음,이희범,3(3),월(5) 현차관412 수(5) 현차관412,월(5),수(5),현대자동차경영관,현대자동차경영관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2835,2835,경영대학,서울,BUSS306,0,전공선택,경영학과,"전략적기술사업화 Topic Course(BUSS003)를 <전략적기술사업화>로 수강한 경우, 재수강 불가.",김진영,3(3),목(7-9) 현차관 301호,목(7-9),,현대자동차경영관,미정,서울 성북구 종암동 29-26,미정
2836,2836,경영대학,서울,BUSS311,1,전공필수,경영학과,조직행동론(영강),권성우,3(3),월(5) 현차관 B301호 수(5) 현차관 B301호,월(5),수(5),현대자동차경영관,현대자동차경영관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2837,2837,경영대학,서울,BUSS311,2,전공필수,경영학과,조직행동론(영강),김태규,3(3),월(2) 현차관 B201호 수(2) 현차관 B201호,월(2),수(2),현대자동차경영관,현대자동차경영관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2838,2838,1학년세미나,서울,GEKS005,HQ,교양,교양교육원,1학년세미나Ⅰ,정해일,1(1),미정,미정,,미정,미정,미정,미정
2839,2839,1학년세미나,서울,GEKS005,HR,교양,교양교육원,1학년세미나Ⅰ,심동철,1(1),미정,미정,,미정,미정,미정,미정
2840,2840,1학년세미나,서울,GEKS005,HS,교양,교양교육원,1학년세미나Ⅰ,안준모,1(1),미정,미정,,미정,미정,미정,미정
2841,2841,1학년세미나,서울,GEKS005,HT,교양,교양교육원,1학년세미나Ⅰ,원은일,1(1),미정,미정,,미정,미정,미정,미정
2842,2842,1학년세미나,서울,GEKS005,HU,교양,교양교육원,1학년세미나Ⅰ,최수용,1(1),미정,미정,,미정,미정,미정,미정
2843,2843,1학년세미나,서울,GEKS005,HV,교양,교양교육원,1학년세미나Ⅰ,공수현,1(1),미정,미정,,미정,미정,미정,미정
2844,2844,1학년세미나,서울,GEKS005,HW,교양,교양교육원,1학년세미나Ⅰ,김학중,1(1),월(7-8) 아산이학관 331호,월(7-8),,아산이학관,미정,서울 성북구 안암동5가 126-16,미정
2845,2845,1학년세미나,서울,GEKS005,HX,교양,교양교육원,1학년세미나Ⅰ,윤효재,1(1),월(7-8) ,월(7-8),,미정,미정,미정,미정
2846,2846,1학년세미나,서울,GEKS005,HY,교양,교양교육원,1학년세미나Ⅰ,김형수,1(1),미정,미정,,미정,미정,미정,미정
2847,2847,선택교양,서울,PHEK130,1,교양,체육교육과,현대인의몸과문화 [장소-화정체육관 체조장],라효상,1(2),목(5-6) 교육관 309호,목(5-6),,운초우선교육관,미정,서울 성북구 종암동 29-26,미정
2848,2848,선택교양,서울,PHEK130,2,교양,체육교육과,현대인의몸과문화 [장소-화정체육관 체조장],라효상,1(2),목(7-8) 교육관 313호,목(7-8),,운초우선교육관,미정,서울 성북구 종암동 29-26,미정
2849,2849,선택교양,서울,PHEK131,1,교양,체육교육과,캠핑과안전,오은선,1(2),화(7-8) 사대본관 113호,화(7-8),,사범대학본관,미정,서울 성북구 종암동 29-26,미정
2850,2850,선택교양,서울,PHEK131,2,교양,체육교육과,캠핑과안전,윤주석,1(2),월(7-8) 사대본관 113호,월(7-8),,사범대학본관,미정,서울 성북구 종암동 29-26,미정
2851,2851,선택교양,서울,PHIL101,0,교양,철학과,문학과철학,강용수,3(3),화(6) 교육관 506호 목(6) 교육관 506호,화(6),목(6),운초우선교육관,운초우선교육관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2852,2852,선택교양,서울,PHIL103,0,교양,철학과,경제와윤리,김경수,3(3),화(2) 법학관구관 206호 목(2) 법학관구관 206호,화(2),목(2),법학관구관,법학관구관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2853,2853,선택교양,서울,PHIL104,1,교양,철학과,성과욕망의철학,연희원,3(3),월(3-4) 교육관 303호 수(3-4) 교육관 303호,월(3-4),수(3-4),운초우선교육관,운초우선교육관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2854,2854,선택교양,서울,PHIL104,2,교양,철학과,성과욕망의철학,홍경실,3(3),화(2) 정경관 205호 목(2) 정경관 205호,화(2),목(2),정경관,정경관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
2855,2855,선택교양,서울,PHIL109,1,교양,철학과,철학이란무엇인가?,김화성,3(3),화(3-4) 서관 314B호 목(3-4) 서관 314B호,화(3-4),목(3-4),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
2856,2856,선택교양,서울,PHIL109,2,교양,철학과,철학이란무엇인가?,강동원,3(3),월(5) 교육관 204호 수(5) 교육관 204호,월(5),수(5),운초우선교육관,운초우선교육관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
2857,2857,공과대학,서울,KECE443,0,전공선택,전기전자공학부,객체지향프로그래밍언어및실습(영강),석준희,3(4),월(5-7) 신공학관B109-전산실습실 월(5-7) 애기능생활관 301호,월(5-7),월(5-7),신공학관,애기능생활관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2858,2858,공과대학,서울,KECE445,0,전공선택,전기전자공학부,데이터베이스,황인준,3(3),월(2) 공학관 164호 수(2) 공학관 164호,월(2),수(2),공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2859,2859,공과대학,서울,KECE449,0,전공선택,전기전자공학부,컴퓨터네트워크,김황남,3(3),월(7-8) 공학관 250호 수(7-8) 공학관 250호,월(7-8),수(7-8),공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2860,2860,공과대학,서울,KECE457,0,전공선택,전기전자공학부,전력경제,주성관,3(3),월(2) 수(2) ,월(2),수(2),미정,미정,미정,미정
2861,2861,공과대학,서울,KECE461,0,전공선택,전기전자공학부,아날로그집적회로,김철우,3(3),화(6) 공학관 250호 목(6) 공학관 250호,화(6),목(6),공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2862,2862,공과대학,서울,KECE463,0,전공선택,전기전자공학부,VLSI설계및실험,박종선,3(4),금(5-7) 공학관 167호,금(5-7),,공학관,미정,서울 성북구 안암동5가 126-16,미정
2863,2863,공과대학,서울,KECE471,0,전공선택,전기전자공학부,컴퓨터비젼,설상훈,3(3),월(3-4) 공학관 167호 수(3-4) 공학관 167호,월(3-4),수(3-4),공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
2864,2864,공과대학,서울,KECE493,0,전공선택,전기전자공학부,반도체프로세스,박정호,3(3),월(5) 공학관 164호 수(5) 공학관 164호,월(5),수(5),공학관,공학관,서울 성북구 안암동5가 126-16,서울 성북구 안암동5가 126-16
